기업명,연도,매출액,영업이익,보고서유형
HDC현대EP,2024,489484871879.0,13380232218.0,사업보고서
HD한국조선해양,2016,20135454327000.0,882381193000.0,반기보고서
HD한국조선해양,2016,19184922965000.0,667263240000.0,사업보고서
HD한국조선해양,2017,9437006677000.0,315214841000.0,반기보고서
HD한국조선해양,2017,6031828833000.0,-300569211000.0,사업보고서
HD한국조선해양,2018,6166946066000.0,-299497026000.0,반기보고서
HD한국조선해양,2018,6952945147000.0,-223022987000.0,사업보고서
HD한국조선해양,2019,7197879159000.0,90035871000.0,반기보고서
HD한국조선해양,2019,7984674007000.0,200131743000.0,사업보고서
HD한국조선해양,2020,7870086637000.0,,반기보고서
HD한국조선해양,2020,7033571097000.0,,사업보고서
HD한국조선해양,2021,7478767416000.0,-829833829000.0,반기보고서
HD한국조선해양,2021,8014614357000.0,-554981948000.0,사업보고서
HD한국조선해양,2022,8096334366000.0,-661480834000.0,반기보고서
HD한국조선해양,2022,9205685819000.0,305920241000.0,사업보고서
HD한국조선해양,2023,10295999486000.0,52212339000.0,반기보고서
HD한국조선해양,2023,11000206088000.0,230048380000.0,사업보고서
HD한국조선해양,2024,12131109676000.0,536627575000.0,반기보고서
HD한국조선해양,2024,13407467680000.0,897462917000.0,사업보고서
HD현대마린엔진,2016,276093623475.0,-69272918264.0,반기보고서
HD현대마린엔진,2016,140395723952.0,-213945193149.0,사업보고서
HD현대마린엔진,2017,170284581103.0,24472409563.0,반기보고서
HD현대마린엔진,2017,82151612423.0,5752201148.0,사업보고서
HD현대마린엔진,2018,102452109715.0,-6737931076.0,반기보고서
HD현대마린엔진,2018,112355588954.0,-7763504615.0,사업보고서
HD현대마린엔진,2019,111237574158.0,-2111792172.0,반기보고서
HD현대마린엔진,2019,142745165258.0,-8583756399.0,사업보고서
HD현대마린엔진,2020,129056451130.0,3654790498.0,반기보고서
HD현대마린엔진,2020,118903382623.0,-1335375542.0,사업보고서
HD현대마린엔진,2021,78224998576.0,-10654338871.0,반기보고서
HD현대마린엔진,2021,85625813293.0,-242737396.0,사업보고서
HD현대마린엔진,2022,79091101045.0,-962924467.0,반기보고서
HD현대마린엔진,2022,100237051576.0,12305067042.0,사업보고서
HD현대마린엔진,2023,96793174064.0,5453168660.0,반기보고서
HD현대마린엔진,2023,148227616760.0,12471831071.0,사업보고서
HD현대마린엔진,2024,146451856159.0,15251593258.0,반기보고서
HD현대마린엔진,2024,169342132554.0,17942062400.0,사업보고서
HD현대미포,2016,2200755059000.0,131725715000.0,반기보고서
HD현대미포,2016,2018797170000.0,75784527000.0,사업보고서
HD현대미포,2017,1846767686000.0,79173921000.0,반기보고서
HD현대미포,2017,606665236000.0,28774959000.0,사업보고서
HD현대미포,2018,1093139803000.0,41661296000.0,반기보고서
HD현대미포,2018,1309876466000.0,29234953000.0,사업보고서
HD현대미포,2019,1536616215000.0,58089086000.0,반기보고서
HD현대미포,2019,1457484689000.0,34531409000.0,사업보고서
HD현대미포,2020,1501477467000.0,45757729000.0,반기보고서
HD현대미포,2020,1290533623000.0,-9067828000.0,사업보고서
HD현대미포,2021,1407315567000.0,-174575153000.0,반기보고서
HD현대미포,2021,1479896684000.0,-42750271000.0,사업보고서
HD현대미포,2022,1811394888000.0,-68435787000.0,반기보고서
HD현대미포,2022,1905466054000.0,-40630334000.0,사업보고서
HD현대미포,2023,1942532060000.0,-79880681000.0,반기보고서
HD현대미포,2023,2096533645000.0,-73035664000.0,사업보고서
HD현대미포,2024,2129556484000.0,6380430000.0,반기보고서
HD현대미포,2024,2500492270000.0,82147466000.0,사업보고서
HD현대인프라코어,2016,3051934994572.0,284693603831.0,반기보고서
HD현대인프라코어,2016,2677615209508.0,206124583575.0,사업보고서
HD현대인프라코어,2017,3335009626408.0,363058229467.0,반기보고서
HD현대인프라코어,2017,3232887599090.0,297711069179.0,사업보고서
HD현대인프라코어,2018,4101003819726.0,514640278953.0,반기보고서
HD현대인프라코어,2018,3629104123127.0,333487167217.0,사업보고서
HD현대인프라코어,2019,4382534433845.0,547216128362.0,반기보고서
HD현대인프라코어,2019,3803305511532.0,293180932128.0,사업보고서
HD현대인프라코어,2020,3984931850274.0,335280316457.0,반기보고서
HD현대인프라코어,2020,3949173117417.0,323318298222.0,사업보고서
HD현대인프라코어,2021,2585760813884.0,219007529818.0,반기보고서
HD현대인프라코어,2021,2007904332465.0,45500275759.0,사업보고서
HD현대인프라코어,2022,2342498147270.0,191490765269.0,반기보고서
HD현대인프라코어,2022,2413615354401.0,141056118996.0,사업보고서
HD현대인프라코어,2023,2601800951890.0,314614160053.0,반기보고서
HD현대인프라코어,2023,2057803644176.0,103650207812.0,사업보고서
HD현대인프라코어,2024,,174338342568.0,반기보고서
HD현대인프라코어,2024,,9823634466.0,사업보고서
HJ중공업,2016,1516935000000.0,89772000000.0,반기보고서
HJ중공업,2016,1296336000000.0,-169091000000.0,사업보고서
HJ중공업,2017,1136117000000.0,-50380000000.0,반기보고서
HJ중공업,2017,1316197000000.0,-66313000000.0,사업보고서
HJ중공업,2018,977512000000.0,15192000000.0,반기보고서
HJ중공업,2018,720357000000.0,46484000000.0,사업보고서
HJ중공업,2019,690651000000.0,2204000000.0,반기보고서
HJ중공업,2019,938100000000.0,81635000000.0,사업보고서
HJ중공업,2020,825715000000.0,17527000000.0,반기보고서
HJ중공업,2020,870100000000.0,34102000000.0,사업보고서
HJ중공업,2021,715460000000.0,-24186000000.0,반기보고서
HJ중공업,2021,991072000000.0,-84805000000.0,사업보고서
HJ중공업,2022,793451000000.0,4898000000.0,반기보고서
HJ중공업,2022,994712000000.0,1727000000.0,사업보고서
HJ중공업,2023,906399000000.0,-86263000000.0,반기보고서
HJ중공업,2023,1255674000000.0,-22524000000.0,사업보고서
HJ중공업,2024,952381000000.0,-27645000000.0,반기보고서
HJ중공업,2024,933581000000.0,34897000000.0,사업보고서
HL D&I,2016,866765775909.0,48369961251.0,반기보고서
HL D&I,2016,965058277650.0,47154339778.0,사업보고서
HL D&I,2017,929185478809.0,68646222595.0,반기보고서
HL D&I,2017,991419626057.0,88583180309.0,사업보고서
HL D&I,2018,768836096024.0,40982447625.0,반기보고서
HL D&I,2018,552161217059.0,19175289697.0,사업보고서
HL D&I,2019,584057432790.0,9395614472.0,반기보고서
HL D&I,2019,720832428985.0,58298548909.0,사업보고서
HL D&I,2020,754965245924.0,50248281816.0,반기보고서
HL D&I,2020,810352658978.0,46414095829.0,사업보고서
HL D&I,2021,,,사업보고서
HL D&I,2022,676574856438.0,28008106816.0,반기보고서
HL D&I,2022,795513415242.0,24613285258.0,사업보고서
HL D&I,2023,727186315553.0,18977837919.0,반기보고서
HL D&I,2023,844791266930.0,31685907507.0,사업보고서
HL D&I,2024,791817731815.0,29499898303.0,반기보고서
HL D&I,2024,787008804471.0,28392245271.0,사업보고서
HLB글로벌,2016,8217772550.0,260199926.0,반기보고서
HLB글로벌,2016,10038068152.0,1800741910.0,사업보고서
HLB글로벌,2017,9295064200.0,963017384.0,반기보고서
HLB글로벌,2017,6391148000.0,-1430610696.0,사업보고서
HLB글로벌,2018,6943445600.0,-293212285.0,반기보고서
HLB글로벌,2018,6294244808.0,-3748338870.0,사업보고서
HLB글로벌,2019,8245747856.0,-8198898767.0,반기보고서
HLB글로벌,2019,26779965379.0,3840168932.0,사업보고서
HLB글로벌,2020,16875378776.0,-3471820303.0,반기보고서
HLB글로벌,2020,18501442734.0,-10711275798.0,사업보고서
HLB글로벌,2021,23128106636.0,-5536370616.0,반기보고서
HLB글로벌,2021,21918046393.0,-7805949256.0,사업보고서
HLB글로벌,2022,23253645169.0,-5697579243.0,반기보고서
HLB글로벌,2022,21338254027.0,-9042663758.0,사업보고서
HLB글로벌,2023,38625496362.0,-8437622979.0,반기보고서
HLB글로벌,2023,41240169401.0,-4466651703.0,사업보고서
HLB글로벌,2024,56423557298.0,2079095882.0,반기보고서
HLB글로벌,2024,41837492496.0,-5745863334.0,사업보고서
HL홀딩스,2016,468234546360.0,54405313580.0,반기보고서
HL홀딩스,2016,532932642488.0,61493810455.0,사업보고서
HL홀딩스,2017,478444001031.0,52676346023.0,반기보고서
HL홀딩스,2017,443751939357.0,10011855678.0,사업보고서
HL홀딩스,2018,482025086693.0,47953056172.0,반기보고서
HL홀딩스,2018,404523196165.0,9559001464.0,사업보고서
HL홀딩스,2019,391116327344.0,30039415335.0,반기보고서
HL홀딩스,2019,407248831528.0,45378356654.0,사업보고서
HL홀딩스,2020,292464514321.0,-1765250821.0,반기보고서
HL홀딩스,2020,443333125006.0,92511446401.0,사업보고서
HL홀딩스,2021,489958837109.0,78324554896.0,반기보고서
HL홀딩스,2021,551199575297.0,61571936790.0,사업보고서
HL홀딩스,2022,613795637803.0,80155562007.0,반기보고서
HL홀딩스,2022,663310432251.0,5691360817.0,사업보고서
HL홀딩스,2023,684884426108.0,96297256137.0,반기보고서
HL홀딩스,2023,600648990539.0,-4123289953.0,사업보고서
HL홀딩스,2024,695602217868.0,84069151614.0,반기보고서
HL홀딩스,2024,675483986251.0,6373364636.0,사업보고서
HMM,2016,2234751000000.0,-416972000000.0,반기보고서
HMM,2016,2350059000000.0,-416419000000.0,사업보고서
HMM,2017,2544437000000.0,-259319000000.0,반기보고서
HMM,2017,2483579000000.0,-147461000000.0,사업보고서
HMM,2018,2350812000000.0,-369865000000.0,반기보고서
HMM,2018,2871312000000.0,-188791000000.0,사업보고서
HMM,2019,2712901000000.0,-218544000000.0,반기보고서
HMM,2019,2800188000000.0,-81151000000.0,사업보고서
HMM,2020,2688254000000.0,136697000000.0,반기보고서
HMM,2020,3725016000000.0,844084000000.0,사업보고서
HMM,2021,5334746000000.0,2408232000000.0,반기보고서
HMM,2021,8459402000000.0,4969290000000.0,사업보고서
HMM,2022,9952704000000.0,6085689000000.0,반기보고서
HMM,2022,8630066000000.0,3865866000000.0,사업보고서
HMM,2023,4211549000000.0,466591000000.0,반기보고서
HMM,2023,4189420000000.0,118179000000.0,사업보고서
HMM,2024,4993297000000.0,1051382000000.0,반기보고서
HMM,2024,6706927000000.0,2461465000000.0,사업보고서
HS애드,2016,177717390552.0,1575561030.0,반기보고서
HS애드,2016,230241578073.0,18013127275.0,사업보고서
HS애드,2017,206275905725.0,-3415246572.0,반기보고서
HS애드,2017,295024782500.0,23128604125.0,사업보고서
HS애드,2018,215816458054.0,-3000777561.0,반기보고서
HS애드,2018,322390229808.0,28413040353.0,사업보고서
HS애드,2019,227793631796.0,-3699031262.0,반기보고서
HS애드,2019,314293579172.0,25590910042.0,사업보고서
HS애드,2020,143128947081.0,-7080218890.0,반기보고서
HS애드,2020,232488075657.0,32354349464.0,사업보고서
HS애드,2021,172554920992.0,-1299232192.0,반기보고서
HS애드,2021,285942849501.0,23547151090.0,사업보고서
HS애드,2022,188937030398.0,1406598750.0,반기보고서
HS애드,2022,341511023227.0,23380702144.0,사업보고서
HS애드,2023,241817153614.0,940908673.0,반기보고서
HS애드,2023,306516845412.0,25503178564.0,사업보고서
HS애드,2024,211083026306.0,-1374664507.0,반기보고서
HS애드,2024,343647421898.0,30947866416.0,사업보고서
HS화성,2016,228528322934.0,17033976011.0,반기보고서
HS화성,2016,265783256838.0,26834393313.0,사업보고서
HS화성,2017,275580615855.0,21515574601.0,반기보고서
HS화성,2017,292402629436.0,37436843806.0,사업보고서
HS화성,2018,228701164379.0,24648444671.0,반기보고서
HS화성,2018,246489832269.0,42459724246.0,사업보고서
HS화성,2019,163115792795.0,9745106709.0,반기보고서
HS화성,2019,288270163139.0,19878337327.0,사업보고서
HS화성,2020,281167135205.0,35435503129.0,반기보고서
HS화성,2020,138092163609.0,5079024445.0,사업보고서
HS화성,2021,153817498787.0,5678642810.0,반기보고서
HS화성,2021,268413896657.0,22952513414.0,사업보고서
HS화성,2022,262872079898.0,-1677745761.0,반기보고서
HS화성,2022,382834662664.0,16222822588.0,사업보고서
HS화성,2023,454687554714.0,23453573472.0,반기보고서
HS화성,2023,453380972251.0,1800099795.0,사업보고서
HS화성,2024,328285263911.0,19627869841.0,반기보고서
HS화성,2024,284494770556.0,4105898623.0,사업보고서
INVENI,2016,610805570106.0,17466815509.0,반기보고서
INVENI,2016,440509848040.0,3660443097.0,사업보고서
INVENI,2017,642175668050.0,21456281315.0,반기보고서
INVENI,2017,473005408956.0,2935015509.0,사업보고서
INVENI,2018,621882376788.0,21041433099.0,반기보고서
INVENI,2018,473483838340.0,4172392500.0,사업보고서
INVENI,2019,633898311528.0,18547261501.0,반기보고서
INVENI,2019,474293659883.0,3595967578.0,사업보고서
INVENI,2020,610175078000.0,15268629000.0,반기보고서
INVENI,2020,512198961000.0,-5677425000.0,사업보고서
INVENI,2021,668102502000.0,22946529000.0,반기보고서
INVENI,2021,598568792000.0,1083694000.0,사업보고서
INVENI,2022,747791192000.0,22967653000.0,반기보고서
INVENI,2022,723679472000.0,-22654429000.0,사업보고서
INVENI,2023,806924612000.0,62996868000.0,반기보고서
INVENI,2023,623581232000.0,-5510360000.0,사업보고서
INVENI,2024,657375119000.0,34288195000.0,반기보고서
INVENI,2024,502977277000.0,-10017923000.0,사업보고서
JB금융지주,2023,,,사업보고서
JB금융지주,2024,,,반기보고서
JB금융지주,2024,,,사업보고서
JW중외제약,2016,235755042235.0,12865788286.0,반기보고서
JW중외제약,2016,231710078752.0,11672142833.0,사업보고서
JW중외제약,2017,244579889223.0,11547437125.0,반기보고서
JW중외제약,2017,258338697391.0,10170696841.0,사업보고서
JW중외제약,2018,263327529633.0,9919911699.0,반기보고서
JW중외제약,2018,273854444404.0,11664171090.0,사업보고서
JW중외제약,2019,264414947700.0,5039567708.0,반기보고서
JW중외제약,2019,246920395033.0,-24053398196.0,사업보고서
JW중외제약,2020,265482037048.0,-5827339561.0,반기보고서
JW중외제약,2020,281853670747.0,4504357629.0,사업보고서
JW중외제약,2021,288123937503.0,11370968463.0,반기보고서
JW중외제약,2021,318461007275.0,19828880822.0,사업보고서
JW중외제약,2022,321345388374.0,22725228336.0,반기보고서
JW중외제약,2022,363005710875.0,40235642393.0,사업보고서
JW중외제약,2023,359305870586.0,40898848690.0,반기보고서
JW중외제약,2023,389220837231.0,59404921421.0,사업보고서
JW중외제약,2024,352869534871.0,37886881080.0,반기보고서
JW중외제약,2024,366506221469.0,44601255736.0,사업보고서
JW홀딩스,2016,349340135215.0,22198524934.0,반기보고서
JW홀딩스,2016,,,사업보고서
JW홀딩스,2017,357196922773.0,27183146608.0,반기보고서
JW홀딩스,2017,326714426000.0,14241843221.0,사업보고서
JW홀딩스,2018,357086630895.0,17577086504.0,반기보고서
JW홀딩스,2018,368295330164.0,15737700257.0,사업보고서
JW홀딩스,2019,364389224303.0,12436120967.0,반기보고서
JW홀딩스,2019,362034771969.0,-9699969595.0,사업보고서
JW홀딩스,2020,380300996448.0,11427589838.0,반기보고서
JW홀딩스,2020,401213843575.0,25901248955.0,사업보고서
JW홀딩스,2021,379700340100.0,27141956675.0,반기보고서
JW홀딩스,2021,409236640795.0,41586861910.0,사업보고서
JW홀딩스,2022,406154788366.0,40545257625.0,반기보고서
JW홀딩스,2022,458381642359.0,62712091081.0,사업보고서
JW홀딩스,2023,450046521948.0,61222093662.0,반기보고서
JW홀딩스,2023,478025148976.0,83677222964.0,사업보고서
JW홀딩스,2024,437715196474.0,68728016743.0,반기보고서
JW홀딩스,2024,449994835753.0,77794843421.0,사업보고서
KBI동양철관,2016,56050520429.0,-4497391895.0,반기보고서
KBI동양철관,2016,73255726159.0,-7481597282.0,사업보고서
KBI동양철관,2017,76073169128.0,-639212224.0,반기보고서
KBI동양철관,2017,71065283139.0,-5850100997.0,사업보고서
KBI동양철관,2018,78637268089.0,-1123151426.0,반기보고서
KBI동양철관,2018,83359247201.0,-2868329846.0,사업보고서
KBI동양철관,2019,75021092219.0,609253232.0,반기보고서
KBI동양철관,2019,88409315368.0,3100038977.0,사업보고서
KBI동양철관,2020,91838229274.0,5217878995.0,반기보고서
KBI동양철관,2020,81984229975.0,2200540632.0,사업보고서
KBI동양철관,2021,81076516467.0,-1396961655.0,반기보고서
KBI동양철관,2021,100944688785.0,-1834486870.0,사업보고서
KBI동양철관,2022,123512703680.0,3446487377.0,반기보고서
