기업명,연도,보고서유형,매출액,영업이익,매출액증감율,영업이익증감율
DSR제강,2021,반기보고서,96775605309.0,-826000142.0,11.605588451664358,-590.6722461675386
DSR제강,2021,사업보고서,110367154287.0,5117637609.0,14.044395728244549,-719.568611284815
DSR제강,2022,반기보고서,126339021870.0,11463964111.0,14.471576880080258,124.00890775929892
DSR제강,2022,사업보고서,135348139878.0,14903449635.0,7.130906884232631,30.002584539668227
DSR제강,2023,반기보고서,105923903541.0,11321505705.0,-21.73966806157986,-24.034327741061944
DSR제강,2023,사업보고서,107029717088.0,12173476123.0,1.0439697839987292,7.525239488451947
DSR제강,2024,반기보고서,103559290263.0,11022137692.0,-3.2424890202658476,-9.457762264179536
DSR제강,2024,사업보고서,112023094834.0,8488918832.0,8.172907084922322,-22.983008657555065
E1,2016,반기보고서,1974355041152.0,44077601844.0,,
E1,2016,사업보고서,2021545555620.0,-32989732622.0,2.390173676182638,-174.84466314378372
E1,2017,반기보고서,2129464339822.0,41183524452.0,5.33842949529286,-224.83739993859717
E1,2017,사업보고서,2278752094791.0,52510827010.0,7.010577832990565,27.504451619244335
E1,2018,반기보고서,2241219999991.0,35782321484.0,-1.6470459812541534,-31.857250168263917
E1,2018,사업보고서,2388979430907.0,-21769448018.0,6.592812437716661,-160.8385569050744
E1,2019,반기보고서,2172230477124.0,33231343075.0,-9.072868145235939,-252.65128930932366
E1,2019,사업보고서,2436039345940.0,73078581521.0,12.144607655320208,119.90860061258599
E1,2020,반기보고서,2151365429747.0,74276447648.0,-11.685932604801678,1.6391480267796097
E1,2020,사업보고서,1776188806868.0,-34745588567.0,-17.439000259622127,-146.778743016442
E1,2021,반기보고서,2326569265865.0,42094312024.0,30.98659651884082,-221.15009058726818
E1,2021,사업보고서,2825731631612.0,-36518997526.0,21.454868035549993,-186.75518323040595
E1,2022,반기보고서,3975985294985.0,66921142581.0,40.7064015034157,-283.2502180087363
E1,2022,사업보고서,4014782602678.0,211809549852.0,0.9757910257348266,216.50617679701148
E1,2023,반기보고서,3884419936147.0,169302942586.0,-3.2470666392756495,-20.068314811915283
E1,2023,사업보고서,3943317130382.0,-76127876727.0,1.516241683524588,-144.9654776013888
E1,2024,반기보고서,5426881547375.0,209114685874.0,37.62224462147895,-374.6887143902623
E1,2024,사업보고서,5765530264638.0,8490847195.0,6.240208383151563,-95.93962176328635
F&F 홀딩스,2016,반기보고서,176511400771.0,9975255293.0,,
F&F 홀딩스,2016,사업보고서,262468254252.0,35645979507.0,48.69762128992311,257.3440324080135
F&F 홀딩스,2017,반기보고서,215179894742.0,29252434141.0,-18.01679202872195,-17.936231391101103
F&F 홀딩스,2017,사업보고서,345338282253.0,68862353865.0,60.48817324084087,135.40726058240406
F&F 홀딩스,2018,반기보고서,280671498028.0,37305161397.0,-18.725634413628125,-45.82647948669566
F&F 홀딩스,2018,사업보고서,388055305129.0,54213253030.0,38.25960521658929,45.323732694960846
F&F 홀딩스,2019,반기보고서,364214238125.0,47829629490.0,-6.14372917697249,-11.775023971477035
F&F 홀딩스,2019,사업보고서,546122326995.0,102906645877.0,49.945353538751085,115.15250478474906
F&F 홀딩스,2020,반기보고서,332777713062.0,37812054328.0,-39.06535283164742,-63.25596466024636
F&F 홀딩스,2020,사업보고서,504838128608.0,84766931580.0,51.70430854963636,124.17965140082245
F&F 홀딩스,2021,반기보고서,16827853020.0,2404206178.0,-96.66668342456626,-97.16374518554916
F&F 홀딩스,2021,사업보고서,710298492345.0,220646249282.0,4120.969196134564,9077.509454099738
F&F 홀딩스,2022,반기보고서,809960572125.0,210533137086.0,14.031013841937453,-4.583405441474238
F&F 홀딩스,2022,사업보고서,1006854365352.0,275698423270.0,24.309058984245677,30.952508040281014
F&F 홀딩스,2023,반기보고서,905919967036.0,240405785419.0,-10.02472669229705,-12.801175078334353
F&F 홀딩스,2023,사업보고서,1080376536843.0,273985903624.0,19.257393164408235,13.968099039910237
F&F 홀딩스,2024,반기보고서,899797278074.0,206118175099.0,-16.71447431621164,-24.770518346862527
F&F 홀딩스,2024,사업보고서,998504284817.0,210248532481.0,10.969916129806547,2.003878299434856
GKL,2016,반기보고서,265576022354.0,73522508518.0,,
GKL,2016,사업보고서,282654000778.0,77660434157.0,6.430542287901233,5.628107259135398
GKL,2017,반기보고서,234977834004.0,49118369140.0,-16.86732423484975,-36.75238920155758
GKL,2017,사업보고서,266317689769.0,59050141760.0,13.337366861789398,20.22007813755357
GKL,2018,반기보고서,238073718840.0,66082978017.0,-10.605367954903183,11.909939667179556
GKL,2018,사업보고서,242265495041.0,38975484344.0,1.7607051384857513,-41.02038752858041
GKL,2019,반기보고서,226540906715.0,43430957444.0,-6.49064297139749,11.431475900788616
GKL,2019,사업보고서,264211557645.0,53371677038.0,16.6286307741284,22.88855733106412
GKL,2020,반기보고서,134769547063.0,-5186565624.0,-48.9918048005761,-109.71782396926974
GKL,2020,사업보고서,49692784981.0,-83624238910.0,-63.12758626563434,1512.3239340314574
GKL,2021,반기보고서,38247839740.0,-72544717079.0,-23.03140233612579,-13.24917509016047
GKL,2021,사업보고서,46839020931.0,-73284029589.0,22.461873008778717,1.0191128172640067
GKL,2022,반기보고서,94940474401.0,-23937354041.0,102.69525817130065,-67.33619292600551
GKL,2022,사업보고서,167170076664.0,10020075841.0,76.07883014985146,-141.85957990109335
GKL,2023,반기보고서,209395560277.0,38224502201.0,25.258996379998216,281.4791704928374
GKL,2023,사업보고서,187298087596.0,12793378814.0,-10.552980517718831,-66.53094722665791
GKL,2024,반기보고서,196771122488.0,27059305634.0,5.057731775902184,111.51023531319628
GKL,2024,사업보고서,199618893679.0,11265240305.0,1.4472505695919227,-58.36833192480285
GS,2016,반기보고서,6441829000000.0,829402000000.0,,
GS,2016,사업보고서,7020597000000.0,924822000000.0,8.984529083277435,11.50467445219568
GS,2017,반기보고서,7773685000000.0,1037443000000.0,10.726837048188353,12.177586605854964
GS,2017,사업보고서,8436257000000.0,1033791000000.0,8.523267922484639,-0.35201933985770784
GS,2018,반기보고서,9037513000000.0,1123691000000.0,7.127046983039991,8.696148447800379
GS,2018,사업보고서,8706872000000.0,1086146000000.0,-3.65853968896089,-3.341221029624692
GS,2019,반기보고서,8926861000000.0,1000526000000.0,2.5266134611833047,-7.882918134394455
GS,2019,사업보고서,8859202000000.0,1032616000000.0,-0.7579259943668888,3.2073129533865186
GS,2020,반기보고서,7861619000000.0,166735000000.0,-11.26041600586599,-83.85314579669499
GS,2020,사업보고서,7582595000000.0,753834000000.0,-3.5491926026941782,352.115032836537
GS,2021,반기보고서,8725080000000.0,1191923000000.0,15.067203246382011,58.11478389141376
GS,2021,사업보고서,11515005000000.0,1448349000000.0,31.97592457604973,21.51363804541065
GS,2022,반기보고서,14249802000000.0,2770469000000.0,23.74985508039293,91.2846282215129
GS,2022,사업보고서,14527246000000.0,2234658000000.0,1.9470024916837443,-19.340082852397916
GS,2023,반기보고서,13000240000000.0,1760217000000.0,-10.511324720459749,-21.23103401057343
GS,2023,사업보고서,12978254000000.0,1961585000000.0,-0.16911995470852847,11.439953142140997
GS,2024,반기보고서,12492656000000.0,1814363000000.0,-3.741628111146538,-7.50525722821086
GS,2024,사업보고서,12804811000000.0,1245800000000.0,2.498708040948218,-31.336783212620627
GS건설,2016,반기보고서,5345510774472.0,51775224482.0,,
GS건설,2016,사업보고서,5690085628192.0,91202547467.0,6.446060409522516,76.15094551392467
GS건설,2017,반기보고서,5695301596957.0,144921639069.0,0.09166766733978574,58.90086745815657
GS건설,2017,사업보고서,5984154409425.0,173747786116.0,5.071773769142165,19.89085082958199
GS건설,2018,반기보고서,6709362608340.0,609061068911.0,12.118808260909884,250.5432112409017
GS건설,2018,사업보고서,6430010314921.0,455428108174.0,-4.1636189564677,-25.224557696931022
GS건설,2019,반기보고서,5176872848929.0,397315845734.0,-19.48888733637119,-12.759920039409984
GS건설,2019,사업보고서,5239716352892.0,369950843343.0,1.213927901976599,-6.887468165395212
GS건설,2020,반기보고서,4988841258621.0,336170543611.0,-4.787951815989667,-9.131023848128002
GS건설,2020,사업보고서,5134089578829.0,414227302274.0,2.9114640590538468,23.219392700070546
GS건설,2021,반기보고서,4245809036514.0,301545392492.0,-17.30161752490501,-27.20291713351719
GS건설,2021,사업보고서,4790766386289.0,344940146843.0,12.835182767014752,14.39078673773842
GS건설,2022,반기보고서,5423767791910.0,317639305852.0,13.212946626506922,-7.914660337703751
GS건설,2022,사업보고서,6875428422842.0,237195524663.0,26.76480053399912,-25.325512210532835
GS건설,2023,반기보고서,7007738452800.0,-254885640230.0,1.924389606303382,-207.4580309186413
GS건설,2023,사업보고서,6428946451671.0,-133059760841.0,-8.259326529199143,-47.79628984946682
GS건설,2024,반기보고서,6368101291695.0,163952630144.0,-0.9464250547643811,-223.21728906450952
GS건설,2024,사업보고서,6495710176691.0,122001705643.0,2.003876495532851,-25.58722264117044
GS글로벌,2016,반기보고서,1185743281256.0,16945332006.0,,
GS글로벌,2016,사업보고서,1368047639016.0,19466462917.0,15.374690343334175,14.878026055242344
GS글로벌,2017,반기보고서,1617380798659.0,27168378732.0,18.225473480027247,39.565050147214684
GS글로벌,2017,사업보고서,1770008207487.0,20855037202.0,9.43670216405105,-23.237829508626124
GS글로벌,2018,반기보고서,2031794823458.0,31666174824.0,14.790135710312672,51.83945498291037
GS글로벌,2018,사업보고서,2026732745199.0,24463725634.0,-0.24914318121869358,-22.744929660848133
GS글로벌,2019,반기보고서,2156818957781.0,32947978746.0,6.418518321675765,34.68095268452682
GS글로벌,2019,사업보고서,1732581340431.0,25329417017.0,-19.66959794281799,-23.123001831864784
GS글로벌,2020,반기보고서,1532058601714.0,33793800093.0,-11.573640673465732,33.41720447146129
GS글로벌,2020,사업보고서,1282962377743.0,-1493871378.0,-16.25892271302952,-104.42054866244368
GS글로벌,2021,반기보고서,1480917463890.0,19319573350.0,15.429531651212136,-1393.2554726274432
GS글로벌,2021,사업보고서,2368123056399.0,19527130100.0,59.90918563270452,1.0743340250834266
GS글로벌,2022,반기보고서,2620725966096.0,43689876557.0,10.666798290504016,123.73936330254696
GS글로벌,2022,사업보고서,2450197151258.0,26777727425.0,-6.506930409516663,-38.70953745986342
GS글로벌,2023,반기보고서,2013274825636.0,40519985720.0,-17.832129361413706,51.31973328763541
GS글로벌,2023,사업보고서,1903217741150.0,35999072853.0,-5.466570340253106,-11.157242004575908
GS글로벌,2024,반기보고서,1919592331000.0,38346663000.0,0.8603634516408942,6.521251690526142
GS글로벌,2024,사업보고서,2146901597000.0,39533134000.0,11.84153855634465,3.0940658382712467
GS리테일,2016,반기보고서,3491199353963.0,94346812158.0,,
GS리테일,2016,사업보고서,3910806363733.0,123711861373.0,12.018993108877822,31.124580198664436
GS리테일,2017,반기보고서,3934181321534.0,79201904509.0,0.5977017429901028,-35.97873022846155
GS리테일,2017,사업보고서,4332385826147.0,86511739453.0,10.121661206447234,9.229367638715502
GS리테일,2018,반기보고서,4193684110012.0,77332786894.0,-3.2015088614199936,-10.61006589052198
GS리테일,2018,사업보고서,4497928203021.0,102926417371.0,7.254816648746809,33.09544567698197
GS리테일,2019,반기보고서,4390482627178.0,98393026665.0,-2.388779255543363,-4.404496748059652
GS리테일,2019,사업보고서,4616446165821.0,140442929255.0,5.146667412922642,42.736669472693265
GS리테일,2020,반기보고서,4352606225441.0,147925230121.0,-5.715217526707106,5.327645119402562
GS리테일,2020,사업보고서,4509712713966.0,104641985418.0,3.6094808578527497,-29.26021792739152
GS리테일,2021,반기보고서,4385714113635.0,80324991907.0,-2.7495897897662593,-23.2382761220212
GS리테일,2021,사업보고서,5379981220202.0,128144092966.0,22.670586381266062,59.53203346022716
GS리테일,2022,반기보고서,5400361876827.0,67665440749.0,0.37882393619646826,-47.19581747170085
GS리테일,2022,사업보고서,5826066646731.0,177466532315.0,7.882893398879489,162.27056286132697
GS리테일,2023,반기보고서,5658011766043.0,143771998339.0,-2.884534127021966,-18.986415937959947
GS리테일,2023,사업보고서,5954536154695.0,250183341284.0,5.240787769859622,74.01395555071349
GS리테일,2024,반기보고서,5638178038404.0,130756275947.0,-5.312892693439433,-47.73581834988377
GS리테일,2024,사업보고서,5988742236509.0,108348600966.0,6.217685850236724,-17.136978564671416
HDC,2016,반기보고서,2188385112796.0,246581295341.0,,
HDC,2016,사업보고서,2561501253022.0,270627567780.0,17.049839081992587,9.751863946430381
HDC,2017,반기보고서,2497245631212.0,282222456347.0,-2.5085141666119704,4.284444730488721
HDC,2017,사업보고서,2861439065610.0,363913124646.0,14.583805046892575,28.945488376927436
HDC,2018,반기보고서,750611610617.0,56489778613.0,-73.7680379205634,-84.47712522928352
HDC,2018,사업보고서,797229188208.0,38937663064.0,6.2106123768430015,-31.07131233288411
HDC,2019,반기보고서,821157450854.0,69476943024.0,3.001428321984246,78.43120916066285
HDC,2019,사업보고서,795534798436.0,58644551488.0,-3.12030931356131,-15.591347380177734
HDC,2020,반기보고서,1592321778090.0,201412294708.0,100.15740118728456,243.4458779162349
HDC,2020,사업보고서,2359541223998.0,343258500080.0,48.18243752392085,70.42579281351385
HDC,2021,반기보고서,2199250644977.0,252278682517.0,-6.793294280716321,-26.504752989888438
HDC,2021,사업보고서,2580335683825.0,116418352732.0,17.327949395780916,-53.853273859492646
HDC,2022,반기보고서,2548324556649.0,-12440485735.0,-1.2405799515413365,-110.68601766221391
HDC,2022,사업보고서,2496619974980.0,170975964177.0,-2.0289637571515056,-1474.3511935066738
HDC,2023,반기보고서,2859124404829.0,110375820317.0,14.519808119852279,-35.44366259415547
HDC,2023,사업보고서,3049160227450.0,202267437021.0,6.6466440669749645,83.25339412208828
HDC,2024,반기보고서,2911065037306.0,159811372754.0,-4.528958134138081,-20.990063893770547
HDC,2024,사업보고서,3289195218024.0,184887305349.0,12.989410262985219,15.690956258538465
HDC현대EP,2016,반기보고서,424048156585.0,37731342618.0,,
HDC현대EP,2016,사업보고서,437110866188.0,31134536400.0,3.0804778655797773,-17.483624383016117
HDC현대EP,2017,반기보고서,448538730485.0,19034760597.0,2.614408650295349,-38.86287448622488
HDC현대EP,2017,사업보고서,465814772273.0,22436668611.0,3.851627655279535,17.87208195587268
HDC현대EP,2018,반기보고서,457796361955.0,16274972468.0,-1.7213731283946168,-27.462615996294176
HDC현대EP,2018,사업보고서,453013251724.0,-1920881608.0,-1.0448117609702992,-111.80267193555538
HDC현대EP,2019,반기보고서,436215213703.0,21197359578.0,-3.708067690530666,-1203.5224393694127
HDC현대EP,2019,사업보고서,398893207262.0,12868010758.0,-8.555869962483916,-39.29427525796534
HDC현대EP,2020,반기보고서,325623203679.0,17454747271.0,-18.368325719539012,35.64448770878157
HDC현대EP,2020,사업보고서,363798206548.0,17128115713.0,11.723674000404772,-1.8713049975961467
HDC현대EP,2021,반기보고서,414508517847.0,14445873193.0,13.939131745639658,-15.659880893753044
HDC현대EP,2021,사업보고서,445248584080.0,13924688256.0,7.416027635009065,-3.6078465457702427
HDC현대EP,2022,반기보고서,520245380875.0,7110292032.0,16.84380354627359,-48.9375137074523
HDC현대EP,2022,사업보고서,525634622729.0,13276907842.0,1.0359038354047163,86.72802442216202
HDC현대EP,2023,반기보고서,515800995010.0,19798041787.0,-1.870810501017909,49.1163606963598
HDC현대EP,2023,사업보고서,492319089633.0,13242027059.0,-4.5525126171082215,-33.11446050338615
HDC현대EP,2024,반기보고서,501081125420.0,19295507605.0,1.7797473166298858,45.71415327146403
