기업명,연도,보고서유형,평균급여,남성직원수,여성직원수,정규직수,계약직수,남성정규직수,남성계약직수,여성정규직수,여성계약직수,평균급여증감율,남성직원수증감율,여성직원수증감율,정규직수증감율,계약직수증감율,남성정규직수증감율,남성계약직수증감율,여성정규직수증감율,여성계약직수증감율
CJ씨푸드,2019,사업보고서,18240259.74025974,245.0,217.0,423.0,39.0,228.0,17.0,195.0,22.0,-5.55694897519542,8.4070796460177,2.843601895734597,1.4388489208633095,95.0,5.555555555555555,70.0,-2.9850746268656714,120.0
CJ씨푸드,2020,반기보고서,21441747.572815534,213.0,199.0,393.0,19.0,206.0,7.0,187.0,12.0,17.551766686137135,-13.061224489795919,-8.294930875576037,-7.092198581560284,-51.28205128205128,-9.649122807017543,-58.82352941176471,-4.102564102564102,-45.45454545454545
CJ씨푸드,2020,사업보고서,24236842.10526316,235.0,221.0,413.0,43.0,221.0,14.0,192.0,29.0,13.0357589695316,10.328638497652582,11.055276381909549,5.089058524173027,126.3157894736842,7.281553398058252,100.0,2.6737967914438503,141.66666666666669
CJ씨푸드,2021,반기보고서,22407058.82352941,221.0,204.0,398.0,27.0,210.0,11.0,188.0,16.0,-7.549594430606124,-5.957446808510639,-7.6923076923076925,-3.631961259079903,-37.2093023255814,-4.97737556561086,-21.428571428571427,-2.083333333333333,-44.827586206896555
CJ씨푸드,2021,사업보고서,25985948.477751758,214.0,213.0,391.0,36.0,206.0,8.0,185.0,28.0,15.972152714947994,-3.167420814479638,4.411764705882353,-1.7587939698492463,33.33333333333333,-1.9047619047619049,-27.27272727272727,-1.5957446808510638,75.0
CJ씨푸드,2022,반기보고서,23969613.259668507,182.0,180.0,335.0,27.0,175.0,7.0,160.0,20.0,-7.759328930439331,-14.953271028037381,-15.492957746478872,-14.322250639386189,-25.0,-15.048543689320388,-12.5,-13.513513513513514,-28.57142857142857
CJ씨푸드,2022,사업보고서,29828496.04221636,195.0,184.0,347.0,32.0,188.0,7.0,159.0,25.0,24.442959171168873,7.142857142857142,2.2222222222222223,3.582089552238806,18.51851851851852,7.428571428571429,0.0,-0.625,25.0
CJ씨푸드,2023,반기보고서,24656593.40659341,185.0,179.0,332.0,32.0,180.0,5.0,152.0,27.0,-17.338797867325066,-5.128205128205128,-2.717391304347826,-4.322766570605188,0.0,-4.25531914893617,-28.57142857142857,-4.40251572327044,8.0
CJ씨푸드,2023,사업보고서,23653521.126760565,177.0,178.0,335.0,20.0,173.0,4.0,162.0,16.0,-4.068170583388914,-4.324324324324325,-0.5586592178770949,0.9036144578313252,-37.5,-3.888888888888889,-20.0,6.578947368421052,-40.74074074074074
CJ씨푸드,2024,반기보고서,24267409.47075209,172.0,187.0,326.0,33.0,166.0,6.0,160.0,27.0,2.595335978527945,-2.824858757062147,5.056179775280898,-2.6865671641791042,65.0,-4.046242774566474,50.0,-1.2345679012345678,68.75
CJ씨푸드,2024,사업보고서,30293478.260869566,180.0,188.0,321.0,47.0,170.0,10.0,151.0,37.0,24.831940951012097,4.651162790697675,0.53475935828877,-1.5337423312883436,42.42424242424242,2.4096385542168677,66.66666666666666,-5.625,37.03703703703704
CJ제일제당,2016,반기보고서,25079652.69913175,4118.0,1180.0,5206.0,92.0,4069.0,49.0,1137.0,43.0,,,,,,,,,
CJ제일제당,2016,사업보고서,32245181.61601186,4210.0,1186.0,5291.0,105.0,4160.0,50.0,1131.0,55.0,28.57108510568881,2.234094220495386,0.5084745762711864,1.6327314636957357,14.130434782608695,2.2364217252396164,2.0408163265306123,-0.5277044854881267,27.906976744186046
CJ제일제당,2017,반기보고서,25934023.512897,4424.0,1275.0,5590.0,109.0,4374.0,50.0,1216.0,59.0,-19.572406749853613,5.0831353919239906,7.504215851602024,5.651105651105651,3.8095238095238098,5.144230769230769,0.0,7.515473032714412,7.2727272727272725
CJ제일제당,2017,사업보고서,29538664.904163912,4691.0,1361.0,5917.0,135.0,4639.0,52.0,1278.0,83.0,13.899275557741062,6.035262206148282,6.745098039215685,5.849731663685152,23.853211009174313,6.058527663465935,4.0,5.098684210526316,40.67796610169492
CJ제일제당,2018,반기보고서,24665614.193354383,5140.0,1511.0,6571.0,80.0,5095.0,45.0,1476.0,35.0,-16.49719351439814,9.571519931784268,11.021307861866275,11.052898428257564,-40.74074074074074,9.82970467773227,-13.461538461538462,15.492957746478872,-57.831325301204814
CJ제일제당,2018,사업보고서,34258261.10509209,5665.0,1719.0,7298.0,86.0,5612.0,53.0,1686.0,33.0,38.89076848660935,10.214007782101167,13.765718067504965,11.06376502815401,7.5,10.14720314033366,17.77777777777778,14.227642276422763,-5.714285714285714
CJ제일제당,2019,반기보고서,26171830.985915493,5921.0,1889.0,7700.0,110.0,5861.0,60.0,1839.0,50.0,-23.60432158062642,4.518976169461606,9.889470622454915,5.50835845437106,27.906976744186046,4.436920883820385,13.20754716981132,9.07473309608541,51.515151515151516
CJ제일제당,2019,사업보고서,27548041.74007318,5464.0,1915.0,7288.0,91.0,5411.0,53.0,1877.0,38.0,5.258366351587336,-7.718290829251815,1.3763896241397564,-5.350649350649351,-17.272727272727273,-7.6778706705340385,-11.666666666666666,2.066340402392605,-24.0
CJ제일제당,2020,반기보고서,27371751.716709305,5405.0,2022.0,7358.0,69.0,5371.0,34.0,1987.0,35.0,-0.6399366787201941,-1.0797950219619328,5.587467362924282,0.960482985729967,-24.175824175824175,-0.7392348918868971,-35.84905660377358,5.860415556739478,-7.894736842105263
CJ제일제당,2020,사업보고서,37108229.09809085,5518.0,2077.0,7540.0,55.0,5493.0,25.0,2047.0,30.0,35.571261504019255,2.0906567992599445,2.7200791295746787,2.4734982332155475,-20.28985507246377,2.2714578290821077,-26.47058823529412,3.019627579265224,-14.285714285714285
CJ제일제당,2021,반기보고서,28882064.191315293,5796.0,2149.0,7871.0,74.0,5769.0,27.0,2102.0,47.0,-22.168034171155792,5.03805726712577,3.466538276360135,4.389920424403184,34.54545454545455,5.024576734025123,8.0,2.68685881778212,56.666666666666664
CJ제일제당,2021,사업보고서,45540338.40117705,5890.0,2266.0,8079.0,77.0,5864.0,26.0,2215.0,51.0,57.676882439970555,1.621808143547274,5.444392740809679,2.6426121204421293,4.054054054054054,1.6467325359681053,-3.7037037037037033,5.3758325404376786,8.51063829787234
CJ제일제당,2022,반기보고서,31102866.779089376,6005.0,2297.0,8225.0,77.0,5979.0,26.0,2246.0,51.0,-31.70260065901161,1.9524617996604414,1.3680494263018534,1.8071543507859884,0.0,1.961118690313779,0.0,1.399548532731377,0.0
CJ제일제당,2022,사업보고서,44129315.38911644,6109.0,2436.0,8470.0,75.0,6081.0,28.0,2389.0,47.0,41.88182620768841,1.7318900915903415,6.051371353939921,2.9787234042553195,-2.5974025974025974,1.7059708981435024,7.6923076923076925,6.366874443455031,-7.8431372549019605
CJ제일제당,2023,반기보고서,33505334.74029781,6067.0,2462.0,8471.0,58.0,6041.0,26.0,2430.0,32.0,-24.07465548726553,-0.6875102308070061,1.0673234811165846,0.011806375442739079,-22.666666666666664,-0.657786548265088,-7.142857142857142,1.7161992465466722,-31.914893617021278
CJ제일제당,2023,사업보고서,40958081.74640037,6114.0,2498.0,8541.0,71.0,6085.0,29.0,2456.0,42.0,22.243463806194818,0.774682709741223,1.462225832656377,0.8263487191594853,22.413793103448278,0.7283562324118523,11.538461538461538,1.0699588477366255,31.25
CJ제일제당,2024,반기보고서,34713353.88994307,6004.0,2428.0,8373.0,59.0,5977.0,27.0,2396.0,32.0,-15.246631654096257,-1.7991494929669611,-2.8022417934347477,-1.966982788900597,-16.901408450704224,-1.7748562037797864,-6.896551724137931,-2.44299674267101,-23.809523809523807
CJ제일제당,2024,사업보고서,46457851.43674735,5958.0,2429.0,8324.0,63.0,5929.0,29.0,2395.0,34.0,33.83279410004465,-0.7661558960692871,0.04118616144975289,-0.5852143795533261,6.779661016949152,-0.8030784674585912,7.4074074074074066,-0.041736227045075125,6.25
CS홀딩스,2016,반기보고서,21450333.333333332,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
CS홀딩스,2016,사업보고서,35060000.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,63.44734347562587,0.0,,0.0,,0.0,,,
CS홀딩스,2017,반기보고서,27300.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,-99.92213348545351,0.0,,0.0,,0.0,,,
CS홀딩스,2017,사업보고서,65558033.333333336,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,240039.31623931625,0.0,,0.0,,0.0,,,
CS홀딩스,2018,반기보고서,28750333.333333332,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,-56.1452168841754,0.0,,0.0,,0.0,,,
CS홀딩스,2018,사업보고서,37558333.333333336,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,30.636166537199582,0.0,,0.0,,0.0,,,
CS홀딩스,2019,반기보고서,24174000.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,-35.636121588639895,33.33333333333333,,33.33333333333333,,33.33333333333333,,,
CS홀딩스,2019,사업보고서,39476500.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,63.301480929924715,0.0,,0.0,,0.0,,,
CS홀딩스,2020,반기보고서,41200750.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,4.367788431091915,100.0,,100.0,,100.0,,,
CS홀딩스,2020,사업보고서,48187666.666666664,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,16.958226893118848,12.5,,12.5,,12.5,,,
CS홀딩스,2021,반기보고서,45266000.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,-6.063100516729725,-11.11111111111111,,-11.11111111111111,,-11.11111111111111,,,
CS홀딩스,2021,사업보고서,57884125.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,27.875502584721424,0.0,,0.0,,0.0,,,
CS홀딩스,2022,반기보고서,53679400.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,-7.264038283380805,-37.5,,-37.5,,-37.5,,,
CS홀딩스,2022,사업보고서,41984800.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,-21.786011020987566,0.0,,0.0,,0.0,,,
CS홀딩스,2023,반기보고서,34592400.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,-17.60732455555344,0.0,,0.0,,0.0,,,
CS홀딩스,2023,사업보고서,28557500.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,-17.44573952660122,20.0,,20.0,,20.0,,,
CS홀딩스,2024,반기보고서,70203400.0,5.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,145.83174297470015,-16.666666666666664,,-50.0,,-50.0,,,
CS홀딩스,2024,사업보고서,82886500.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,18.06621901503346,-60.0,,-33.33333333333333,-100.0,-33.33333333333333,-100.0,,
DB,2016,반기보고서,32648890.625,290.0,94.0,345.0,39.0,264.0,26.0,81.0,13.0,,,,,,,,,
DB,2016,사업보고서,30806061.28133705,287.0,72.0,325.0,34.0,262.0,25.0,63.0,9.0,-5.644385791938225,-1.0344827586206897,-23.404255319148938,-5.797101449275362,-12.82051282051282,-0.7575757575757576,-3.8461538461538463,-22.22222222222222,-30.76923076923077
DB,2017,반기보고서,31387090.90909091,288.0,75.0,321.0,42.0,256.0,32.0,65.0,10.0,1.8860886578378038,0.34843205574912894,4.166666666666666,-1.2307692307692308,23.52941176470588,-2.2900763358778624,28.000000000000004,3.1746031746031744,11.11111111111111
DB,2017,사업보고서,28267853.260869566,293.0,75.0,321.0,47.0,256.0,37.0,65.0,10.0,-9.93796353174576,1.7361111111111112,0.0,0.0,11.904761904761903,0.0,15.625,0.0,0.0
DB,2018,반기보고서,32600311.29476584,282.0,81.0,325.0,38.0,256.0,26.0,69.0,12.0,15.326448718670763,-3.754266211604096,8.0,1.2461059190031152,-19.148936170212767,0.0,-29.72972972972973,6.153846153846154,20.0
DB,2018,사업보고서,34028866.295264624,279.0,80.0,319.0,40.0,254.0,25.0,65.0,15.0,4.382028710039174,-1.0638297872340425,-1.2345679012345678,-1.8461538461538463,5.263157894736842,-0.78125,-3.8461538461538463,-5.797101449275362,25.0
DB,2019,반기보고서,33229173.333333332,294.0,81.0,333.0,42.0,263.0,31.0,70.0,11.0,-2.3500429164828662,5.376344086021505,1.25,4.38871473354232,5.0,3.543307086614173,24.0,7.6923076923076925,-26.666666666666668
DB,2019,사업보고서,31707321.243523315,301.0,85.0,330.0,56.0,259.0,42.0,71.0,14.0,-4.579867439204078,2.380952380952381,4.938271604938271,-0.9009009009009009,33.33333333333333,-1.520912547528517,35.483870967741936,1.4285714285714286,27.27272727272727
DB,2020,반기보고서,35220997.47474747,309.0,87.0,361.0,35.0,285.0,24.0,76.0,11.0,11.081592810183789,2.6578073089700998,2.3529411764705883,9.393939393939393,-37.5,10.038610038610038,-42.857142857142854,7.042253521126761,-21.428571428571427
DB,2020,사업보고서,34711710.32745592,309.0,88.0,353.0,44.0,277.0,32.0,76.0,12.0,-1.4459759342610727,0.0,1.1494252873563218,-2.21606648199446,25.71428571428571,-2.807017543859649,33.33333333333333,0.0,9.090909090909092
DB,2021,반기보고서,32814300.49261084,309.0,97.0,357.0,49.0,278.0,31.0,79.0,18.0,-5.466195174325048,0.0,10.227272727272728,1.13314447592068,11.363636363636363,0.36101083032490977,-3.125,3.9473684210526314,50.0
DB,2021,사업보고서,40670099.273607746,311.0,102.0,356.0,57.0,277.0,34.0,79.0,23.0,23.940168350582045,0.6472491909385114,5.154639175257731,-0.2801120448179272,16.3265306122449,-0.3597122302158274,9.67741935483871,0.0,27.77777777777778
DB,2022,반기보고서,38689046.568627454,313.0,95.0,356.0,52.0,280.0,33.0,76.0,19.0,-4.871029922137087,0.6430868167202572,-6.862745098039216,0.0,-8.771929824561402,1.083032490974729,-2.941176470588235,-3.79746835443038,-17.391304347826086
DB,2022,사업보고서,40423402.38095238,315.0,105.0,381.0,39.0,285.0,30.0,96.0,9.0,4.48280835571507,0.6389776357827476,10.526315789473683,7.02247191011236,-25.0,1.7857142857142856,-9.090909090909092,26.31578947368421,-52.63157894736842
DB,2023,반기보고서,40651020.92050209,360.0,118.0,416.0,62.0,308.0,52.0,108.0,10.0,0.5630860495230428,14.285714285714285,12.380952380952381,9.186351706036746,58.97435897435898,8.070175438596491,73.33333333333333,12.5,11.11111111111111
DB,2023,사업보고서,41021424.0,382.0,118.0,434.0,66.0,328.0,54.0,106.0,12.0,0.9111778034364214,6.111111111111111,0.0,4.326923076923077,6.451612903225806,6.493506493506493,3.8461538461538463,-1.8518518518518516,20.0
DB,2024,반기보고서,46078432.48175182,412.0,136.0,465.0,83.0,347.0,65.0,118.0,18.0,12.327725341157883,7.853403141361256,15.254237288135593,7.142857142857142,25.757575757575758,5.7926829268292686,20.37037037037037,11.320754716981133,50.0
DB,2024,사업보고서,56222557.47126437,634.0,236.0,768.0,102.0,561.0,73.0,207.0,29.0,22.014909021763852,53.883495145631066,73.52941176470588,65.16129032258064,22.89156626506024,61.67146974063401,12.307692307692308,75.42372881355932,61.111111111111114
DB손해보험,2016,반기보고서,36053667.24361748,1980.0,2642.0,4513.0,109.0,1920.0,60.0,2593.0,49.0,,,,,,,,,
DB손해보험,2016,사업보고서,27772629.851408295,1983.0,2526.0,4426.0,83.0,1938.0,45.0,2488.0,38.0,-22.968640988040306,0.15151515151515152,-4.390613171839516,-1.9277642366496786,-23.853211009174313,0.9375,-25.0,-4.049363671423062,-22.448979591836736
DB손해보험,2017,반기보고서,39153907.9973268,1979.0,2510.0,4371.0,118.0,1936.0,43.0,2435.0,75.0,40.98019599444372,-0.2017145738779627,-0.6334125098970704,-1.2426570266606418,42.168674698795186,-0.10319917440660474,-4.444444444444445,-2.130225080385852,97.36842105263158
DB손해보험,2017,사업보고서,27579812.555654496,1967.0,2525.0,4361.0,131.0,1919.0,48.0,2442.0,83.0,-29.56051141168977,-0.6063668519454269,0.5976095617529881,-0.22878059940517045,11.016949152542372,-0.878099173553719,11.627906976744185,0.2874743326488706,10.666666666666668
DB손해보험,2018,반기보고서,40630707.68243099,1978.0,2695.0,4538.0,135.0,1932.0,46.0,2606.0,89.0,47.3204634746539,0.5592272496187087,6.732673267326733,4.058702132538409,3.0534351145038165,0.6774361646690985,-4.166666666666666,6.715806715806716,7.228915662650602
DB손해보험,2018,사업보고서,28977448.559670784,2018.0,2599.0,4492.0,125.0,1979.0,39.0,2513.0,86.0,-28.680915956084025,2.0222446916076846,-3.5621521335807054,-1.0136624063464081,-7.4074074074074066,2.432712215320911,-15.217391304347828,-3.568687643898695,-3.3707865168539324
DB손해보험,2019,반기보고서,42343741.00719424,2051.0,2675.0,4597.0,129.0,2011.0,40.0,2586.0,89.0,46.12653325912871,1.635282457879088,2.9242016160061564,2.3374888691006235,3.2,1.616978271854472,2.564102564102564,2.904894548348587,3.488372093023256
DB손해보험,2019,사업보고서,28454552.303056393,2012.0,2634.0,4527.0,119.0,1979.0,33.0,2548.0,86.0,-32.801043020214166,-1.901511457825451,-1.5327102803738317,-1.522732216663041,-7.751937984496124,-1.5912481352560914,-17.5,-1.4694508894044858,-3.3707865168539324
DB손해보험,2020,반기보고서,38792514.639880314,2027.0,2652.0,4512.0,167.0,1978.0,49.0,2534.0,118.0,36.331488286018434,0.7455268389662028,0.683371298405467,-0.33134526176275675,40.33613445378151,-0.05053057099545225,48.484848484848484,-0.5494505494505495,37.2093023255814
DB손해보험,2020,사업보고서,30581465.57237263,2003.0,2688.0,4470.0,221.0,1942.0,61.0,2528.0,160.0,-21.166581088472118,-1.1840157868771584,1.3574660633484164,-0.9308510638297872,32.33532934131736,-1.820020222446916,24.489795918367346,-0.23677979479084454,35.59322033898305
DB손해보험,2021,반기보고서,45942714.345902674,2035.0,2712.0,4489.0,258.0,1979.0,56.0,2510.0,202.0,50.23058406791149,1.597603594608088,0.8928571428571428,0.42505592841163314,16.7420814479638,1.905252317198764,-8.19672131147541,-0.7120253164556962,26.25
DB손해보험,2021,사업보고서,31196182.403433476,1994.0,2666.0,4463.0,197.0,1950.0,44.0,2513.0,153.0,-32.097650633879766,-2.0147420147420148,-1.696165191740413,-0.5791935843172199,-23.643410852713178,-1.4653865588681152,-21.428571428571427,0.1195219123505976,-24.257425742574256
DB손해보험,2022,반기보고서,52452419.147569075,1996.0,2673.0,4478.0,191.0,1950.0,46.0,2528.0,145.0,68.13730112629462,0.10030090270812438,0.2625656414103526,0.33609679587721264,-3.0456852791878175,0.0,4.545454545454546,0.5968961400716275,-5.228758169934641
DB손해보험,2022,사업보고서,32604238.454898577,1967.0,2667.0,4402.0,232.0,1905.0,62.0,2497.0,170.0,-37.84035324820737,-1.4529058116232465,-0.22446689113355783,-1.6971862438588656,21.465968586387437,-2.307692307692308,34.78260869565217,-1.22626582278481,17.24137931034483
DB손해보험,2023,반기보고서,59082523.48565356,1999.0,2706.0,4459.0,246.0,1926.0,73.0,2533.0,173.0,81.21117463725575,1.626842907981698,1.4623172103487065,1.29486597001363,6.0344827586206895,1.1023622047244095,17.741935483870968,1.4417300760913097,1.7647058823529411
DB손해보험,2023,사업보고서,33006438.152011923,1966.0,2731.0,4428.0,269.0,1872.0,94.0,2556.0,175.0,-44.13502300722385,-1.6508254127063533,0.9238728750923874,-0.695223144202736,9.34959349593496,-2.803738317757009,28.767123287671232,0.9080142123963679,1.1560693641618496
DB손해보험,2024,반기보고서,55783834.318277754,2020.0,2718.0,4449.0,289.0,1934.0,86.0,2515.0,203.0,69.00894928851153,2.746693794506612,-0.4760161113145368,0.47425474254742545,7.434944237918216,3.311965811965812,-8.51063829787234,-1.6040688575899842,16.0
DB손해보험,2024,사업보고서,33610128.03062527,1993.0,2709.0,4387.0,315.0,1889.0,104.0,2498.0,211.0,-39.74934057264543,-1.3366336633663367,-0.33112582781456956,-1.3935715891211509,8.996539792387544,-2.326783867631851,20.930232558139537,-0.6759443339960238,3.9408866995073892
DB증권,2016,반기보고서,48519565.217391305,638.0,282.0,792.0,128.0,572.0,66.0,220.0,62.0,,,,,,,,,
DB증권,2016,사업보고서,40372881.355932206,612.0,273.0,764.0,121.0,543.0,69.0,221.0,52.0,-16.790512909499462,-4.075235109717868,-3.1914893617021276,-3.535353535353535,-5.46875,-5.06993006993007,4.545454545454546,0.45454545454545453,-16.129032258064516
DB증권,2017,반기보고서,43786666.666666664,566.0,259.0,714.0,111.0,502.0,64.0,212.0,47.0,8.455639518611797,-7.516339869281046,-5.128205128205128,-6.544502617801047,-8.264462809917356,-7.550644567219153,-7.246376811594203,-4.072398190045249,-9.615384615384617
DB증권,2017,사업보고서,40687732.342007436,549.0,258.0,706.0,101.0,491.0,58.0,215.0,43.0,-7.0773469655737555,-3.0035335689045937,-0.3861003861003861,-1.1204481792717087,-9.00900900900901,-2.1912350597609564,-9.375,1.4150943396226416,-8.51063829787234
DB증권,2018,반기보고서,58593984.96240602,538.0,260.0,718.0,80.0,496.0,42.0,222.0,38.0,44.00897172121716,-2.0036429872495445,0.7751937984496124,1.69971671388102,-20.792079207920793,1.0183299389002036,-27.586206896551722,3.255813953488372,-11.627906976744185
DB증권,2018,사업보고서,48024600.24600246,561.0,252.0,718.0,95.0,507.0,54.0,211.0,41.0,-18.038344248449548,4.275092936802974,-3.076923076923077,0.0,18.75,2.217741935483871,28.57142857142857,-4.954954954954955,7.894736842105263
DB증권,2019,반기보고서,63819530.28430161,561.0,248.0,718.0,91.0,510.0,51.0,208.0,40.0,32.8892483381242,0.0,-1.5873015873015872,0.0,-4.2105263157894735,0.591715976331361,-5.555555555555555,-1.4218009478672986,-2.4390243902439024
